Username,Date,Post,Post sentiment,Post subjectivity,Comments,Reactions,Reposts
Walsworth,15-03-2023,Susie Watson loves helping customers. We’re thrilled to have her on the Walsworth team and even more excited to share her#EmployeeSpotlightstory this week!#Print#Walsworthhttps://lnkd.in/giRabHzM,0.9224,0.65,0,0,0
Joe Mellor,15-03-2023,"We are lucky enough to meet new people and get involved in interesting projects working forSto Ltd.Great meeting today with our Northern Project Manager,Peter WatsonatAirbusin Chester.It was great to meet Darren Nelson ofGilling Dod ArchitectsandMichael Wilkinsonof Airbus to discuss some upcoming remedial works.Walking around site with a Baluga XL transport plane landing in the background makes a normal Wednesday a little more exciting (Pete is a big aviation fan so he gave me the details)Thanks for the hospitality and we look forward to working with you.Sto Ltd.- more than just render.",0.9339,0.5534435261707988,0,2,0
Esther Liu,15-03-2023,"I am delighted to have had the opportunity to host the remarkableMalina Ngai, JP, CEO of A.S. Watson Group, at ourS&P GlobalHong Kong office in celebration of International Women's Day.#embraceequityDuring an engaging hour filled with laughter, Malina captivated S&P WINS (Women's Initiative for Networking and Success) members with her personal stories on overcoming adversity, turning challenges into opportunities, and fostering trust and teamwork.Malina's story – how an Asian Games medalist overcame a career-impacting injury – showcased the courage required to transform setbacks into comebacks. Her encouraging message resonated with all: ""I believe I’m not a born winner; I just work harder than others and hold on for longer."" A truly inspiring and memorable session!",0.984,0.4363636363636363,0,3,0
Crayons to Computers,15-03-2023,"Thank you to Q102’s Mollie Watson and Natalie Jones for hosting our first Saved by the Bell trivia event. They’ll be spreading the Good Vibes from 6-10PM on April 15 atMadTree Brewing Company. Proceeds from this event directly support Crayons’ Teacher Resource Center, Hubbard’s Cupboards, and other programs. Join us to test your knowledge AND support a great cause. More information and tickets can be found athttps://lnkd.in/gmufHgNV#CrayonstoComputers#SavedByTheBell2023",0.9578,0.4369047619047619,0,0,0
"Shannon ""Sope"" Watson",15-03-2023,"This is a Snippet  of  1st day of the Meac 2023 Tournament  Game 2 Men's Bball  South Carolina State vs Howard with Jody.... working alongside my Hits  family Tyshawn, Source, Adelle, Lateef, Chantell, Jacques,  My L2 family Iggy from Texas, Steven of Seven Venues and the Ops Crew Ed, Ira, Tre and JT And many more ... 🤘 😎🤘#onenationonelove#teamvirgo#thestrugglemademe#teamfitness#Sope#fitcameraman#fitness#fitlifestyle#motivation#dmvnetwork#videographer#ihvideo#cameraman#indieheat#vegan#videowork#videolife#meac2023#cali#california#atlanta#newyork#meac#norfolkva#positivevibes#esi#centerstagevideoHttps://sope.le-vel.comHttp://YouTube.com/c/SopeWatson",0.3885,0.4666666666666666,0,0,0
Mark Vincent,15-03-2023,"Join me at the IRM Business Change and Transformation event where I’ll be talking with Sade Mokuolu from Watson Marlow Fluid Technology Solutions about their transformation journey. We’ll be discussing how they are using a mixture of communication channels and approaches designed to increase engagement in their multi-year strategy. Early on in their journey, an aspect they felt was important was measuring how colleagues feel about the changes being implemented as a result of the transformation. They use the Kubler-Ross change curve as a guide.Using the Change Journey Navigator insights tool, they are able to establish the impact of the changes by monitoring how the communication is landing with colleagues and thereby understand where to focus attention to improve clarity and increase engagement.An important end result is to have everyone across the company feeling they are part of the change, empowered to re-imagine their roles to better serve their customers, their suppliers and each other.Click for more info on the event:https://lnkd.in/eG8mNgr7For more information on Change Journey Navigator go to:https://lnkd.in/e8muSMGT",0.9643,0.565625,0,0,0
BRAINSCORP,15-03-2023,"Nossas pesquisas mostraram que a plataforma BRAINSCORP baseada no IBM WATSON alcança significativas, efetivas e produtivas contribuições aos serviços e soluções baseados nos pesquisadores e processos legais.Estes ganhos representam de 22.3% até 30.3% de redução do tempo de pesquisa implicando em significativas e substanciais melhorias no modo de coletar e utilizar as informações falando em um ranking de benefícios e obtivemos uma pontuação de .61 em 1.0 possíveis.Definições:Para modelar o caso de uso ideal identificado pela plataforma BRAINSCORP, restringimos as plataformas de pesquisa disponíveis para uso por cada grupo da seguinte forma:Pesquisadores Booleanos (GOOGLE, BING etc.): os pesquisadores participantes só podiam usar recursos de pesquisa de palavras-chave booleanos de plataformas de pesquisa legais atribuídas.Pesquisa de Linguagem Natural: os investigadores participantes só foram autorizados a utilizar as capacidades de pesquisa da Linguagem Natural das principais plataformas de investigação jurídica.A plataforma BRAINSCORP usou uma pesquisa com algoritmo booleano: os pesquisadores participantes foram direcionados para usar a plataforma WATSON e os recursos de pesquisa de palavras-chave em padrões booleanos das principais plataformas de pesquisa jurídicas, conforme achassem adequado.O Watson e a pesquisa em Linguagem Natural: os pesquisadores participantes foram direcionados para usar a plataforma BRAINSCORP e os recursos de pesquisa em Linguagem Natural das principais plataformas de pesquisa legal, como achavam convenienteA experiencia mostrou limitações claras utilizando métodos sem o uso de machine learning.Os participantes que utilizaram plataformas de lógica tradicional recuperaram menos de um terço dos processos relevantes identificados nos seus primeiros 20 resultados.Ao mesmo tempo, apenas 25,8% dos resultados produzidos por essas pesquisas foram processos relevantes, o que significa que 74,2% dos resultados obtidos com uma pesquisa tradicional representaram apenas ruído que não ajudou os participantes a responderem às questões legais apresentadas.Esses resultados foram superados pela busca via Linguagem Natural, que produziu uma porcentagem significativamente maior dos processos (52,4%), enquanto aproximadamente 30 mais dos resultados obtidos foram relevantes.A plataforma BRAINSCORP superou as duas tecnologias de pesquisa avaliadas nessas medidas, produzindo 55,8% relevantes dentro de seus 20 principais resultados, com 37,9% de todos os resultados recuperados representando processos relevantesRESUMO:O impacto demonstrado pelos participantes que usaram a plataforma BRAINSCORP para apoiar seus esforços de pesquisa legal são suficientemente significativos para reduzir que teremos as reduções globais de trabalho e tempo necessário para obterrespostas acertadas nas questões legais e atingir o ROI desejado",0.91,0.425,0,0,0
Victor Castro,15-03-2023,"Buy with prime fromAmazon...After a snarky comment in my friendRick Watsonpost this morning, I figured i should at least provide constructive feedback.I'm my opinion, BWP has a viable path to growth and scale. Their problem is that it only takes value from brands while providing no incrementally to a merchant. It says a lot about Amazon's lack of understanding of the D2C space - I think most folks don't realize how little Amazon knows in the space. Building a large successful marketplace is not the same skill setThere are 2 things Amazon can do and adoption would scale very quickly:1. Drive traffic: The fees paid for BWP should give you some credit/access to buy advertising on Amazon that pushes traffic to their owned ecom property2. Be a true commercial partner: share customer data from buyers of the brands products on Amazon. The customer data sharing can't be one way.BWP has the potential to be an interesting play for Amazon. You could squint and see a network of high quality merchants, that solve the merchandising quality problem Amazon currently has. BWP could be a subset marketplace of curated brands, that could then also drive an ad premium.I'm leaving aside the customer experience for now because honestly it's irrelevant until they can reach scale. I can't imagine any brand customer will use this more than once in it's current iteration.if you think this is a bad/negative take, wait until you hear what I think aboutShopifyShop... initiative.",0.9592,0.5407983193277311,1 ,4,0
BRT UNITED,15-03-2023,"¡Excelentes noticias! 🎉OpenAIacaba de presentar#GPT4, su último modelo de#inteligenciaartificialque promete llevar la creatividad y la resolución de problemas a niveles inimaginables. Este sistema representa un gran avance en el campo de la IA y tiene la capacidad de superar los límites de los modelos anteriores.#IA#OpenAI#GPT4Entre las mayores mejoras que ofrece GPT-4 se encuentran:A) Mayor capacidad para entender y producir lenguaje natural. 🗣️💬B) Habilidad para realizar tareas complejas de forma autónoma. 🤖🧠C) Capacidad para realizar múltiples tareas al mismo tiempo. 💻🕒D) Mayor precisión en la comprensión del contexto y la semántica del lenguaje. 📚🔍E) Capacidad para generar contenido original y creativo en diferentes formatos, como texto, imágenes y video. 🎨📷🎥F) Mejora en la capacidad de resolución de problemas y toma de decisiones. 🤔💡G) Mayor rapidez y eficiencia en la ejecución de tareas. ⚡🚀H) Mejora en la capacidad de aprendizaje y adaptación a nuevas situaciones y escenarios. 🧠📚La inteligencia artificial también está transformando la industria del deporte 🏆⚽🏀. Gracias a la IA, los entrenadores pueden analizar los datos de los jugadores y equipos para tomar decisiones más informadas y estratégicas.Un ejemplo es el equipo de baloncesto de losGolden State Warriorsde laNational Basketball Association (NBA), que utiliza un sistema de#IAllamadoShotTracker Inc.para analizar los movimientos de los jugadores y mejorar su precisión en los tiros.Otro ejemplo es la tenista#SerenaWilliams, quien ha utilizado la tecnología de análisis de datos deIBM Watson Mediapara mejorar su juego y aumentar su rendimiento en la cancha. Con estos ejemplos y muchos más, está claro que la IA está cambiando el juego en el mundo del deporte. 🏀🎾#IA#Deporte#TecnologíaEn resumen, GPT-4 tiene el potencial de revolucionar la forma en que interactuamos con la IA y de abrir nuevas posibilidades para la innovación y la creatividad. ¡EnBRT UNITEDya estamos aplicando el uso de la IA a nuestro día a día y estamos emocionados de ver lo que el futuro nos depara con este nuevo modelo de IA! 🚀🌟#Innovación#Creatividad#GPT4#BRTechnology#BRTUnited#BRTeam#BRThinkingFutureSi queréis más info enReason Whyos la amplían. 👇🏽 👇🏽https://lnkd.in/dmfDEegz",0.7772,0.7166666666666667,2 ,3,1 
Jeroen Diderich,15-03-2023,"We are always pleased to be able to participate in industry events like theAWA Alexander Watson AssociatesGlobal Release Liner conference, and discuss the future of the industry, innovative technologies and sustainability. Looking forward to this event in Denver next week#sustainablesolutions#labels#awa",0.8074,0.55,0,4,0
"Shannon ""Sope"" Watson",15-03-2023,"This is a Snippet  of   1st day of the Meac 2023 Tournament  Game 1 Men's Bball  University of Maryland Eastern Shore vs Morgan State with Jody.... working alongside my Hits  family Tyshawn, Source, Adelle, Lateef, Chantell, Jacques,  My L2 family Iggy from Texas, Steven of Seven Venues and the Ops Crew Ed, Ira, Tre and JT And many more ... 🤘 😎🤘#onenationonelove#teamvirgo#thestrugglemademe#teamfitness#Sope#fitcameraman#fitness#fitlifestyle#motivation#dmvnetwork#videographer#ihvideo#cameraman#indieheat#vegan#videowork#videolife#meac2023#cali#california#atlanta#newyork#meac#norfolkva#positivevibes#esi#centerstagevideoHttps://sope.le-vel.comHttp://YouTube.com/c/SopeWatson",0.3885,0.4666666666666666,0,0,0
Paul Morris M.Sc.,15-03-2023,"Excited about today's event!Day 2 of the free Soil Regen Summit 2023!https://www.srs2023.com/Today’s Live Panel Discussion starts at: 11 a.m. PT with Paul Morris, Alan Watson Featherstone, and Ernst Götsch.Short break before the individual Meet-n-Greet sessions start.My talk: Case Study of Wetland, Woodland and Grassland Restorations with Paul MorrisLive EventPaul will explore how he transformed a former tobacco farm into a thriving hotspot for biodiversity! Over 20 years, he restored ponds, creeks, wet meadow, prairie, savanna, and forest on this 40 Ha property, enhancing the ecological function of the ...15 MAR8:00 AM - 9:00 AMPACIFIC TIME (UTC -8)#ecology#ecologicalrestoration#generationrestoration#planethealers#soilfoodweb#biodiversity#event#earthconectioncenter",0.8854,0.4928571428571428,0,0,0
CHISU Program,15-03-2023,"CHISU ProgramDeputy Program Director Stephanie Watson-Grant moderated the webinar - Integrating Gender in Health Information System Strengthening: Experiences from Burkina Faso, Ghana, and Indonesia: ""Great presentations and so many interesting questions, including about what we understand about gender in different countries.""USAID",0.8828,0.5875,0,1,0
Shahana Knight,15-03-2023,"I have just finished chairing the Dubai wellbeing conference day forOptimus Education (part of Shaw Trust)and have loved every moment! Being asked to fly over and chair this conference was such a pinch me moment. Then actually being here and listening to the speakers, meeting delegates, and sharing my Therapeutic Teaching approach through the keynote, workshops and final talk has just been fantastic. A huge huge thank you to the whole Optimus education team who are just the BEST people to workZoe LlewellynRhys EdwardsSteph ReynoldsKaty Watson, to Dubai, and everyone who attended this event 🥰",0.9706,0.6700000000000002,1 ,7,0
Wisefour,15-03-2023,We have great news to share!TheALLIANCE_PROJECTtogether withWATSONthey brought#expertsin#foodfraudin order to exchange ideas on the subject.,0.6588,0.5416666666666666,0,2,0
SGR (Strategic Government Resources),15-03-2023,"Join SGR in wishing Paula Watson, Embedded Services Specialist, a very happy birthday today! Paula serves local clients by filling long-term HR needs on location as an 'embedded' team member.Happy birthday, Paula!Learn more about Paula:https://lnkd.in/dwanMfnz",0.8261,0.5,0,1,0
Emily Bray,15-03-2023,"The sun came out yesterday afternoon forComputer FuturesLondon who walked across London in support of the Red Cross in raising money for The Turkey & Syria appeal.The earthquake that happened on the 6th Feb affected 13 million people across ten provinces in Turkey. We have all seen the heartbreaking images of those families and children that have suffered unimaginable loss in the tragedy. Whilst life goes on and the media storm dies down these people are still faced with the challenge of rebuilding their lives.I am so proud of how seriouslySThreetake ESG, giving back to support those in need & welcomed the opportunity to join the team yesterday in support of this harrowing cause. By 20th March SThree London have pledged to reach 3000KM with a goal of raising £3000 to help these families and I don’t doubt that together, we will achieve it.Good luck to Huxley London & Real Staffing on their walks this week ( wear comfortable shoes 🥵) & special thanks toMatilda Ellis&Elizabeth Cutbillfor organising and pushing everyone daily to ‘get their Strava on!’.If you’d like to help please see the link below for more information.https://lnkd.in/eBycUqPCVaibhav MalaviyaNicholas PeaceyAdam WatsonDan HarrisJonny DemkoMatilda EllisElizabeth CutbillConor WhiteSachin Gupta",0.9768,0.2815628815628815,0,9,0
Payal Mehta Muchhala,15-03-2023,"We are hiring Chatbot Developer for a Leading Life Insurance Company.Required Skills: 4 Years of Experience in Chatbot Development.(IBM Watson, Microsoft Bot Framework, Dialog flow)Qualification: Any EngineerLocation: Mumbai, 5 Days Working (Work from Office)#hiringnow#hiring#jobpostings#jobopening",0.0,0.0,0,0,1 
Dipesh Muchhala,15-03-2023,"We are hiring Chatbot Developer for a Leading Life Insurance Company.Required Skills: 4 Years of Experience in Chatbot Development.(IBM Watson, Microsoft Bot Framework, Dialog flow)Qualification: Any EngineerLocation: Mumbai, 5 Days Working (Work from Office)#hiringnow#hiring#jobpostings#jobopening",0.0,0.0,0,1,0
Tokiwa T. Smith,15-03-2023,"#WorldWaterDayis Wednesday March 22, in order to expose teens to STEM Careers in Water, the speaker for my nonprofitScience, Engineering and Mathematics Link IncTeen Science Cafe on Tuesday, March 21st from 6-7pm EST at the College Park Branch of Fulton County Library is Hydrologist Debbie Gordon of the United States Geological Survey.#Parentsand#Educatorssign your teens up for this cafe where they can learn about#hydrologyand how and why STEM professionals study water.You can register via the link belowhttps://lnkd.in/gPhJh-qTKatrina WatsonMarvin Arrington JrAdero CarterPamela ReddSagirah JonesChristian HardenNicole Ford#BLACKandSTEM#BlackWomenNonprofitLeaders#UnveilingPotentialThroughExposure#STEMCareerExploration#STEMOutreach#STEMWorkforceDevelopment#CommunitySTEM",0.296,0.0,0,1,0
Vicki L.,15-03-2023,"Neurodiversity is authenticity, and it should be as welcomed and supported in the workplace as a neurotypical's ""authentic self.""Still, misconceptions about neurological differences create livelihood barriers and social repercussions. Only 1 out of every 3 neurodivergent Canadian is employed. ""Unhireable,"" they are deemed, or ""too expensive to accommodate.""So let's talk business:💡 A report by JPMorgan Chase found that professionals in its Autism at Work initiative made fewer errors and were 90% to 140% more productive than neurotypical employees.💡 A report by Deloitte found that companies with inclusive cultures were six times more likely to be innovative and agile.💡 Thanks to Silicon Valley, the technology that rules everything around you is in large part the product of ND ingenuity.Companies like SAP, HP, Microsoft, Willis Towers Watson, Ford, and EY have reformed their HR processes in order to tap into neurodiverse talent. Dell, Deloitte, IBM, JPMorgan Chase, and UBS have start-up or exploratory efforts underway.What does this mean? Well, if you ain't up on things, that's opportunity cost keeping you from being ahead of the game.#NeurodiversityCelebrationWeek#ThinkDifferent#NeurodiversityAtWork",0.9595,0.6211580086580087,0,2,0
"Shannon ""Sope"" Watson",15-03-2023,"This is a Snippet  of   1st day of the Meac 2023 Tournament  Game 2 Men's Bball  University of Maryland Eastern Shore vs Morgan State with Jody.... working alongside my Hits  family Tyshawn, Source, Adelle, Lateef, Chantell, Jacques,  My L2 family Iggy from Texas, Steven of Seven Venues and the Ops Crew Ed, Ira, Tre and JT And many more ... 🤘 😎🤘#onenationonelove#teamvirgo#thestrugglemademe#teamfitness#Sope#fitcameraman#fitness#fitlifestyle#motivation#dmvnetwork#videographer#ihvideo#cameraman#indieheat#vegan#videowork#videolife#meac2023#cali#california#atlanta#newyork#meac#norfolkva#positivevibes#esi#centerstagevideoHttps://sope.le-vel.comHttp://YouTube.com/c/SopeWatson",0.3885,0.4666666666666666,0,0,0
Mercer Portugal,15-03-2023,"🗓️ O Simpósio de Investimentos da Mercer está de volta! Será a 7.ª edição e vai realizar-se no dia 14 de abril, no EPIC Sana Marquês Hotel.👉 À luz do ambiente económico e político, iremos debater as melhores estratégias para enfrentar a incerteza, refletindo sobre oportunidades e tendências futuras.👥 Junte-se aRodrigo Simões de Almeida, Nuno Silva,Rui Guerra,Charles de Lezardiere,Matthieu Mougeot, CAIAe aRupert Watsonpara conhecer os principais temas relativos a Private Markets e ESG.🔗 Inscreva-se aqui:-🗓️ Mercer’s Investment Symposium is back! To be held on April 14th, the 7th edition will take place at the EPIC Sana Marquês Hotel.👉 Looking to the economic and political environment, we will discuss the best strategies to face uncertainty, reflecting on opportunities and future trends.👥 JoinRodrigo Simões de Almeida, Nuno Silva,Rui Guerra,Charles de Lezardiere,Matthieu Mougeot, CAIAandRupert Watsonto learn about the main topics regarding Private Markets and ESG.🔗 Sign up here:https://bit.ly/3Lp94wE#Portugal#Investments#Event",0.3786,0.2608333333333333,0,1,0
Society of Petroleum Engineers Permian Basin - SPE PB,15-03-2023,"Join us for an enlightening symposium featuring exper speakers and thought-provoking discussions on cutting-edge topics in the field. Expand your knowledge, network with like-minded professionals, and gain valuable insights at this not-to-be-missed event!#permianbasin#permian#spe#production#spepb#productionmanagement#management#learning#conference#networking#professionaldevelopment#industryinsights#innovation#learningopportunitiesShivani VyasTaylor Montoya, P.E.Paul BrownMazaruny (Nuny) RinconesAndrea SwitzerRyan Yarger, P.E.Ryan Smith, P.E.James HaestSara BoothYogashri Pradhan, M.S., P.E.Eli Montoya, P.E.Gustavo GonzalezLibby EinhornJoe BrandenburgAkinfolami AkintunjiCathy HarrisRyan BhagwandassBrett KeitgesMatt WatsonBilly HarrisMatt LippmanJay YoungRitthy Son, P.E.Justin MoosVictoria KuzmichVincent Doczy",0.9273,0.35,0,3,0
UK News Group,15-03-2023,"Free employment law seminar available to allA free employment law seminar next week will help business owners navigate how to manage their workforce in 2023.The virtual seminar, at 10am on Wednesday 22 March, is an annual event run by Kettering-based HR consultancyBusiness HR Solutions (Consultancy) Limitedand looks at the upcoming developments and expected challenges in the world of HR.Click here to read more ->http://bit.ly/3ldiKjl->Sue Watson,Victoria Templeton->#HR#EmploymentLaw#Legal#Law#Webinar#Event#UKNewsGroup#EastMidlands#Northamptonshire",0.8834,0.4833333333333333,0,0,0
Josipa Brkic,15-03-2023,"A perspective is a specific way of looking at something. A psychological perspective is a specific approach to observing and understanding human behavior.All behavior, no matter how complex, can be reduced to a stimulus-response association. (Stimulus-any feature of the environment that affects behavior, a response-the behavior elicited by the stimulus).""Psychology as a behaviorist views it is a purely objective experimental branch of natural science. Its theoretical goal is … prediction and control” (Watson, 1913, p. 158).That being said, announces that any perspective can be altered, however, it is quite imperative (in order for the alteration to succeed in a quick manner) to understand why the behavior started in the first place. Like in this simple example, switching the perspective:#psychology#environment#behavioralmarketing#behaviour",0.7269,0.2533730158730159,0,0,0
Watson Realty Corp.,15-03-2023,We're happy to have so many talented professionals joining our team each month. Welcome to Watson!#WeAreWatson,0.8903,0.825,0,1,0
"Technicote, Inc.",15-03-2023,"We are looking forward to the upcoming theAWA Alexander Watson Associates2023 Global release Liner Exhibition and are proud to be part of the Beontag team — official sponsors of this year’s event. We'll be there to share all of the latest information regarding our wide portfolio, short lead times, and low MOQs. See you in Denver!",0.5411,0.4833333333333332,0,5,1 
Jordan Smart,15-03-2023,"Great be a headline partner at this yearsCold Chain FederationClimate Summit and Sustainability Awards.Zestec Renewable Energyis committed to supporting its members transition to a more sustainable buisness model. Thanks toWill Watson,Joanne MooreandLisa Rowbothamfor sharing their thoughts and expertise on Decarbonising Cold Storage.#renewableenergy#sustainable#coldstorage#coldchainlogistics",0.93,0.54,0,5,0
"Meica Alexandria Hatters, MHRM, MS, SHRM-CP, PHR",15-03-2023,"Orgs know that preparing leaders with the tools for growing their employees is essential. But, how many employers are thinking about the systems in which employees grow? How many orgs are thinking about inclusivity?At From Day 1 Utah,Benjamin Gross,Emma E Houston,Weslie Porter, MPA,Mike Harmer,Michael Watson, andMekenna Malanshared insights, experiences, and tools for supporting inclusive career growth.You all didn't make it seem easy, but you helped us see how the effort supports long- and short-term organizational success. Thank you!#leadership#inclusion#belongingatwork#career#careerpaths#careerpathplanning#growth#thankyou",0.9692,0.3976190476190476,0,1,0
Infinity Health,15-03-2023,We're at#Rewired23day 2!Elliott EngersPaul RenshawandKim Watsonare there to discuss how Infinity can be used for...- Bleep replacement- Outpatients transformation / PIFU- Virtual wardsAnd all things care coordination and task management in healthcare.Drop us a DM and we look forward to seeing new and old connections!,0.5837,0.3272727272727272,0,5,0
Louis Bragg,15-03-2023,"⏰ Attention all Executive Search professionals! ⏰Are you open to new opportunities in the industry?As the job market continues to evolve, it's important to stay open to potential opportunities that can help you advance your career.Whether you're a seasoned veteran or just starting out, there are always new opportunities to explore.If you're interested in connecting with other professionals in the field, please feel free to reach out to me.Let's connect and explore the possibilities we have here at SW6 Associates!Contact the SW6 Associates Senior Team for more information:Leith MonroBen WatsonJohn BrownConor Hamilton#executivesearch#recruitment#careerdevelopment#opportunity",0.96,0.4949300699300699,0,6,1 
PinkHippoLondonPR LTD,15-03-2023,"#NewClientAward Winning Female Founder & Global Tech Disruptor Paulette Watson (MBA) has been changing the lives of children all around the world with her platform Academy Acheivers; the#BeMeproject focuses on#STEMeducation in the UK & across the global.We will be managing her PR, Social & Media enquiries.Drop us a DM if you'd like to know more.",0.7096,0.2966666666666667,0,0,1 
UNCW MSc Finance and Investment Management,15-03-2023,"Welcome back to our new and returningUniversity of North Carolina WilmingtonMSF students as we kick off another term with Fixed Income Investments withBill Sackleyand Financial Statement Analysis withEthan Watson.  Thanks, as well, toMiran Hossainand Claude Courbois, PhD, CFA, who wrapped up Equity Investments and Economics.  The world has been our classroom as a world events unfold.Whether you are a new or returning MSF student, did you know that you have FREE access to:1. The Wall Street Journal2. The New York Times, and3. The Washington Post?You can find them athttps://lnkd.in/gxY7bVNC.https://lnkd.in/euq6NmP",0.9008,0.3848484848484848,0,1,0
Stephen Firmes,15-03-2023,"It’s time to ask us anything about#VeeamBackup for Microsoft 365 v7! 🙌 Join#Veeam’s Edward Watson on Twitter, March 29th for an exclusive#AMA💬 all about the NEW#VeeamBackup for Microsoft 365 v7. Can’t wait? Submit your questions ahead of time here in the comments or on Twitter with#AskVeeam.",0.0,0.0,1 ,1,0
Esther Patrick,15-03-2023,"Brief thoughts from Health and Wellbeing at Work 2023. Nicholas Wardle, employee experience speaker, says:✅ Analysis of 250 organisations showed that those investing in the employee experience (EX) were FOUR TIMES more profitable.✅ A Willis Towers Watson survey showed strong EX was linked to a 4% growth in revenue.✅ A 2019 study showed strong EX gives back on average 100 hours p/a per employee and manager.What forms EX?✴️ The entire experience between employer (organisation and its stakeholders) including every touchpoint and interaction at every stage of the employee lifecycle.So...❓ Have you mapped out your employee lifecycle journey?❓ If not yet, when?#healthatwork2023#hww2023#employeeengagement#employeeexperience#leadershipKeystone Training Ltd",0.867,0.475,0,4,1 
Intito Norway,15-03-2023,"«Vi jobber for automatisering fordi vi har flinke ansatte», sier Alasaari. «De er smarte folk. Vi vil at de skal kunne se fremover, i stedet for å bruke tiden på kjedelig, manuelt arbeid som vi kan gjøre automatisk.» Løsningen med Planning Analytics with Watson kan gjøre jobben raskere, billigere og med større presisjon, ifølge Alasaari.Les Vaasas case story:https://lnkd.in/dH8ZcCYa#IBM#PlanningAnalytics#AI#automatization",0.0,0.0,0,3,0
Kennesaw State University Norman J. Radow College of Humanities and Social Sciences,15-03-2023,"Don’t miss this inspirational and motivational panel featuring professional women from the competitive fields of sports, marketing, and entertainment. They will share the career moves that have made them so successful! Join featured speaker and WNBA star, Angel McCoughtry, with panelists: Catherine Brewton VP, BMI, Creative, Head of Hip Hop, R&B, and Gospel; Robyn Watson VP, Communications, Gannett; Theresa Wenzel COO, CORE4 and former WNBA team president; and Dina Marto, a seasoned entrepreneur and Founder of C&D The Agency.A Professionals with Purpose event hosted by the Norman J. Radow College of Humanities and Social Sciences, we invite you to celebrate Women’s History Month by joining us for this panel of amazing women.#KSURCHSS#KSUEvents#WomensMonth",0.9811,0.5333333333333333,0,8,8 
Services Design Solution (SDS),15-03-2023,"With over 84.1% of women experiencing menstrual issues at some point in their life, it is important to be aware of the signs and symptoms and to also understand how the menstrual journey affects the female body.In recognition of Endometriosis and Ovarian Cancer Awareness Month, yesterday we hosted a women's menstrual wellbeing workshop for all our staff, with theBristol Menopause& Wellwoman Clinic.As a male-dominated industry, colleagues of all ages and genders were encouraged to join the talk to understand how they can better support the women in their lives, whether it's their partners, daughters, sisters or work colleagues.Thank you toHazel Hayden, Founder of Bristol Menopause and Wellwoman Clinic, for joining us today and providing an informative workshop on the menopause, endometriosis and female health.If you would like any further information on woman’s health please see the attached courtesy of the British Menopause Societyhttps://lnkd.in/eAaJGHMeShaun HoppinsMark PlantAlan WatsonJames LaughlinAdrian MontagueKatie WakeKate LowmanLucy B.",0.9001,0.369047619047619,0,4,0
Aberdeen Inspired,15-03-2023,"MEET THE LEVY PAYERS -LakelandLaunching our new series, MEET THE LEVY PAYERS, where we interview Levy Paying businesses to find out what they enjoy about running a business in Aberdeen and the benefits of being one of our Levy Payers.First up is John Dempster, Manager of Lakeland on Union Street, Aberdeen.Read Lakeland's MEET THE LEVY PAYERS interview here >https://lnkd.in/e3thfmqMMake sure to follow Lakeland on Facebook, Instagram and Twitter @LakelandUK for all the latest updates!More information about Levy Payers can be found here>https://lnkd.in/epE8H-w3#lakeland#meetthelevypayers#AberdeenAdrian WatsonShona ByrneInnes WalkerRoss GrantRoulè WoodKate TimperleyLisa McCormick",0.8122,0.6858585858585858,0,0,0
Renato Ferreira Monticelli,15-03-2023,Bomba Senoidal Certa sendo produzida para nosso cliente do ramo de Alimentos e Bebidas.Primeiro trimestre chegando ao fim e continuamos em melhoria contínua para dar o melhor atendimento possível para nossos clientes.Watson-Marlow - BrasilMasoSine Process Pumps#engenhariaindustrial#manutenção#alimentos#bebidas#atendimento,0.0,0.0,0,33,1 
Tyne Gangway (Structures) Limited,15-03-2023,"Tyne Gangway (Structures) Limitedwill be at this year'sDPRTE 2023in Farnborough on the 29th of March.Donna WatsonandJames Russellare looking forward to engaging with suppliers and buyers at this event. If any of our contacts are attending and interested in meeting, please feel free to contact us.#DPRTE2023#ukmanufacturing#supplychain",0.8658,0.6666666666666666,0,2,0
Vaculug Limited,15-03-2023,"We were delighted to deliver a Tyre Awareness Workshop withSUEZ UKyesterday.Chris Watson,Peter Roffey&Robert Baxteradvised best practice when it comes to fitting and inflating tyres, as well as signs of tyre wear and damage. L-RChris Watson, Gavin Blair (Suez), Tom Mcgloin (Suez), Rajesh Kumar Nagarajan (Suez),Robert Baxter&Peter Roffey#tyreawareness#sustainablethinking#offtheroad#otr#tyres#retread#wastesites#industrial#earthmover#workingtogether#healthandsafety",0.7506,0.5,0,5,0
