Username,Date,Post,Post sentiment,Post subjectivity,Comments,Reactions,Reposts
Yannis Angelis,15-03-2023,"💚 Shifting away from thinking of#wellbeingin#educationas a goal, towards practicing it in#relationship💚🌎 In a continuously changing educational environment, the many technological advancements and unprecedented social phenomena (pandemic, war, cost of living, AI awe) are continuously challenging our individual and collective mental, physical, emotional, and social resilience.I am delighted to offer this free-of-charge interactive#workshop, where you are invited to experiment with ideas about the way we think and perceive the nuance of well-being in such an environment. We will challenge dominant ideas about well-being by exploring and hatching questions like:👉 How could we free ourselves from seeing well-being as a health-informed goal, where the focus falls mainly on individual responsibility for its achievement? What could be an alternative process in an educational field?👉 How could we collectively explore well-being as something that exists, evolves, and can be practiced in a transcontextual and interdependent environment?👉 How could educational#systemsand actors influence Artificial Intelligence advancements (e.g.#chatGPT) and not just only the other way around?👉 How could narrative work become the incubator for learning#communitiesto practice well-being in mutuality and relationship?Bring your burning questions with you and join me on Thursday the 30th of March in this online workshop, organized byT-hap, from 15:00-16:00 CET, in ZOOM. You may register here:https://lnkd.in/dHfpnqxNThe compiled images below have been “created” by various#AI#artgenerators (DALL-E, Dream Studio, Stable Diffusion) under the prompt “Well-being in education image in synth-wave, collage street art, surrealism, symbolism, and impressionism styles of art” respectively.#health#learning#artificialintelligence",0.9378,0.5111772486772487,6 ,11,1 
SmartBranding,15-03-2023,"Adept Raises $350M To Build AI That Learns How To Use Software For You""Instead of generating text, like OpenAI’s ChatGPT, or images, like DALL-E, Adept intensely studied how humans use computers..""https://lnkd.in/eW-E7-iJ",0.6124,0.9333333333333332,0,0,0
Luke Budka,15-03-2023,"Jack Krawczyk, the product lead for Bard: “I just want to be very clear: Bard is not search.”Almost like it was rushed out to mitigate the impact of Bing Chat.DALL-E image prompt: please paint a scene of panic in the Google boardroom as an out of control AI takes over Alphabet, the Google parent company. Please paint this in oil paints!",0.397,0.4983333333333333,0,1,0
Florian Sibois,15-03-2023,"[Recherche Alternance – Développeur IA – Rennes (35)]Actuellement en POEC Développeur Cyber Sécurité à l’EPSI - L'école d'ingénierie informatiquede Rennes, je souhaite poursuivre ma reconversion professionnelle dans l’intelligence artificielle.Arrivé sur Rennes il y a peu suite à un changement de région, j’en ai profité pour opérer également un changement de vie professionnelle et revenir à ma passion pour l’informatique.Depuis mon enfance, au travers notamment du jeu vidéo, je me suis toujours intéressé au milieu de la programmation et ai toujours cherché à m’en servir pour exprimer ma créativité.Ayant découvert différentes IA (chat GPT, Midjourney, Dall-E, etc…) au cours la POEC, j’ai choisi de m’orienter vers ce domaine qui va, selon moi devenir un pan important de l’informatique dans les années à venir, que ça soit dans le domaine du web ou de la sécurité (qu’elle soit informatique ou physique).Si vous avez la moindre question, n’hésitez pas à me contacter et je me ferai un plaisir d’échanger avec vous afin d’y répondre.",0.5859,1.0,0,3,2 
Sekura Mobile Intelligence,15-03-2023,"GPT-4 is a game-changer for our industry -Gautam Hazari,Sekura Mobile IntelligenceChief Technology Officer reviews yesterday's live demo and foregrounds what is going to be a step-change for identity and security...""There are 2 key features in GPT-4 which are mind-blowing: it can process images. In the live demo today, a hand-drawn note for a web page was photographed with a phone camera and was fed into a GPT-4 trained model, which GPT-4 interpreted as a requirement to create a website - and it did just that!It created a functioning website, with the look and feel of the hand-written diagram on the page of a notebook. So, going forward, text-based inputs are not going to create any limitations; it can be images and hand-written notes, combined with text if needed.It can process very large documents - from various domains, including legal, contractual and even tax-related documents. In the live demo, GPT-4 came up with tax return calculations based on the tax regulations and even provided explanations referring to the sections of the tax laws. So, contract red-lining can be done by GPT-4 much more efficiently and within minutes.The implications to our industry will be many, here are just some:‣ Sophisticated account takeover frauds: GPT-4 can be trained using the reinforced learning methods (basically complementing the already trained model with additional specific details), by feeding handwritten notes, letters, electronic communications etc.‣ Personalised and realistic phishing messages: Re-trained GPT-4 model can generate phishing messages which will look like coming from known and genuine sources‣ New creative attack vectors: This is an outcome of Generative AI - including GPT-4 and DALL-E/DALL-E 2, which will create new attack vectors, including Synthetic ID attacks and beyond. GPT-4 can be trained to write code to automate those attacks and even personalise the attacks to industrialise targeted attack vectors.""Thanks, Gautam. Clearly, we will need robust methods of preventing new attack vectors; Sekura's API focuses on the SIM as a true possession factor using 66 separate potential fraud signals providing extremely strong fraud detection coupled with an awesome UX for the user.The SAFr framework continues to develop in line with AI & ML advances too. Like GPT-4, the possibilities are endless. Talk to us to find out more and if you have 25 minutes, we guarantee yesterday's developer livestream is worth your time...https://lnkd.in/e3SPuTQz#technology#ai#security#communications#fraudprevention#mobile#authentication#verification#onboarding#gpt#api#apis#apisecurity#developer",0.7893,0.5536838161838161,0,19,10 
Guillaume Desombre,15-03-2023,"The game is on! 🔥Grosse journée hier et sacrée nuit sur le front de l’IA générative🤯:> OpenAI lance le très attendu GPT4 : version plus contrôlée, plus puissante (plus de tokens, de meilleurs résultats sur tous les tests ou examens, en maths…)  et intégrant l’image en entrée.> Google annonce bientôt faire quelque chose et intégrer ses IA génératives sur Google workplace et les mettre à disposition via API avec des démos de génération dans Google doc (des annonces d’emploi… l’ironie)> de son côté : Anthropic (anciens de Openai / invest recent de Google, intégré dans Notion AI) ouvre enfin son API. Son IA s’appelle Claude (des fans de MC Solaar sans doute 😉)Et côté image ça va bientôt bouger aussi :> Midjourney V5 arrive bientôt / fini les mains à 6 doigts, les dentitions hasardeuses…MJ c’était déjà fort, attention là ça va piquer.> Dall-e v3 en alpha test est a priori sur les pas de MidjourneyLa bonne nouvelle pour nous, pour vous ?>LabSenseréinvente l'IA en fusionnant les modèles de machine learning ChatGPT, GPT et Dall-e avec l'IA symbolique.> Cette hybridation entre IA symbolique et machine learning permet de tirer le meilleur des deux mondes. Les algorithmes d'IA symbolique apportent leur capacité à raisonner et à manipuler des concepts abstraits, tandis que les modèles de machine learning offrent leur puissance d'apprentissage et d'adaptation aux données. > Cette fusion entraîne une amélioration significative de la génération de contenus textuels, une meilleure intégration des données et la génération de visuels enrichis, tout en garantissant une maîtrise accrue des résultats.Shall we play a game?PS : pour ceux qui voient la référence - oui, il va y avoir et il y a déjà une “guerre” des IA, une sacrée compétition en tout cas, et dans ce contexte, on a pris le parti de vous accompagner dans la compréhension, dans la maîtrise et dans la mise en place opérationnelle - et sécurisée - des IA génératives. À très vite ;-)#ai#generativeAI#content#automationLabSenseAllready.ai",0.6312,0.6625,2 ,23,5 
Ignas Klėjus,15-03-2023,"„Pasigendu diskusijų, kaip ši technologija, koncentruojanti turtą ir galią, keis socialinę dinamiką tarp skirtingų visuomenės grupių ir valstybių“ – taip apie dirbtinio intelekto ateities vystymąsi kalbaJulija Vaitonytė, Tilburgo universitete, Pažinimo mokslų ir dirbtinio intelekto katedroje studijuojanti doktorantūrą.Mano geras bičiulisLukas Keraitissavo įrašais, laidomis ir reportažais puikiai atspindi dirbtinio intelekto įgūdžių kitimą (rekomenduoju pasekti). Turbūt jei pažvelgtume į praeitį, tai ką sugebėjo AI ir kiek jis buvo prieinamas prieš keletą metų, atrodytų juokai, su tuo, ką kiekvienas galime per kelias minutes pasiekti dabar internetu.Pasikviečiau įLRTMinties eksperimentų laidą Juliją Vaitonytę ir VDU docentą, filosofąAugustinas Dainysfikcinio scenarijaus panagrinėjimui: kokie pokyčiai turėtų įvykti pasaulyje ir žmonių sąmonėje, kad dirbtinį intelektą vadintume ir pripažintune kažkuo daugiau nei tiesiog technologija?AI sugebėjimai irgi kažkada buvo labiau fikcija. O dabar galime matyti net kaip pasaulinio lygio meno kūriniai įgauna nuostabias vaizduotės formas. Šis, vienas mano mėgstamiausių, Jano Vermejerio ""Mergina su perlo auskaru"" Dall-E 2 tool'so pagalba įgavo naują formą.Laidos įrašą palieku komentaruose.",0.0,0.0,1 ,1,0
Fabien Balny,15-03-2023,"Vous connaissez certainement#ChatGPT,#Dall-E,#Codexet les autres services d'OpenAI, n'est-ce pas ? 🤔Concrètement à quoi ça sert ? Quelle valeur ajoutée pour votre solution ?Ça tombe bien, on a la réponse avecMatthieu BretetFranck Gaillard! 🤖Rejoignez nous pour notre prochain webinar ""𝗧𝗼𝘂𝘁 𝘀𝗮𝘃𝗼𝗶𝗿 𝘀𝘂𝗿 𝗢𝗽𝗲𝗻𝗔𝗜, 𝗖𝗵𝗮𝘁𝗚𝗣𝗧, 𝗗𝗮𝗹𝗹-𝗘 𝗼𝘂 𝗖𝗼𝗱𝗲𝘅 𝗽𝗼𝘂𝗿 𝗮𝗷𝗼𝘂𝘁𝗲𝗿 𝗱𝗲 𝗹𝗮 𝘃𝗮𝗹𝗲𝘂𝗿 à 𝘃𝗼𝘀 𝘀𝗼𝗹𝘂𝘁𝗶𝗼𝗻𝘀 !"" afin d'en apprendre plus sur ces technologies et le partenariat#Azure&OpenAI💡🕰️ 𝗦𝗔𝗩𝗘 𝗧𝗛𝗘 𝗗𝗔𝗧𝗘 : On se donne rendez-vous le 𝟮𝟴 𝗺𝗮𝗿𝘀 𝗱𝗲 𝟭𝟭𝗵 𝗮̀ 𝟭𝟮𝗵 🕰️Au programme :🚩De l'IA à l'IA générative : où en sommes nous ?🚩 Tout comprendre sur OpenAI, ChatGPT, GPT-3, Codex, Dall-E et les différents cas d'usages pour votre solution🚩Tester dès maintenant ces services !⬇️Inscrivez vous dès maintenant en suivant le lien en commentaire pour réserver votre place ! ⬇️https://lnkd.in/eCQdxAUF",0.6031,0.0,2 ,18,1 
Darlington Akogo,15-03-2023,"So I’ve read the GPT-4 paper and did some background check. Key insights:- GPT-4 can handle both text and image inputs (multi-modal). The example shown below. It can’t however generate images (like Dall-E).- GPT-4 scored around the top 10% in bar exams across different fields (medicine, biology, physics, math, economics, chemistry etc), in comparison, GPT 3.5 was in the bottom 10%.- It performs better in other languages (including Swahili) than even other large language models perform in English.- GPT-4 still has issues with hallucinations (spouting overconfident bs), however it performed 40% better than GPT-3.5 on tests that evaluate ability to stay factually accurate.- Bing was already using GPT-4 (without the image part). You have to join a waiting list to get access (without the image part at the moment) as developer or AI (ethics) researcher. For GPT Plus subscribers, it’s coming soon.- They are for some reason hiding the size of GPT-4 (number of parameters). They say it’s because of competition.- Of course the 100 trillion parameter post that claimed it can write songs blah blah was fake news. There are however separate AI models that can do most of those tasks. Someday, they will all be done by a single model.",0.6124,0.5097069597069598,0,14,0
Vadym Kuzmenko 👨🏻‍💻,15-03-2023,"One skill that could make you the most desired hire in 2023 🔥“This position is a bit hard to hire for”, writesAnthropicin its job advertisement, offering up to whopping 335.000 dollars per year. 💰 Who are they looking to hire? A prompt engineer - the profession of the future.What do prompt engineers do? 👩‍🔬Prompt engineers design effective prompts (inputs) that instruct Generative AI to produce desired responses of high quality. It involves defining the context, setting goals, selecting relevant datasets, and fine-tuning parameters to optimize the output. Basically, you manipulate what a Large Language Model does, instead of training your own (which is costly, believe me).Is there a demand for prompt engineers? 🤔#AIis currently a very hot topic, so it’s only natural that individuals who can make the most of AI tools are much in demand. To put this into perspective: “prompt engineering” searches on Google rose more than 5000% in the last few months! I also see more and more job offerings for prompt engineers arising, tempting with attractive salaries. So while most people just play around with ChatGPT, DALL-E, Midjourney etc., some make it their career path. What is special is that it’s not limited to any field - be it#marketing,#salesor even#legal.What skills do I need to become a prompt engineer? ⚒Good news: you don’t necessarily have to be a data scientist. Or a software developer. All you need is to think analytically and creatively! And to be patient enough to go through hundreds of iterations to get to a desired solid prompt, of course.How can I learn#promptengineering? 📚Well, it’s a trial-and-error game. I would argue that one develops some kind of intuition about what a good prompt looks like. But there is also a growing number of different resources where you can read about how to write high-quality prompts. I’ll make sure to share my top 10 later.Do you agree that this could be the hottest job of 2023? Would you apply for a position atAnthropic? And would you like to learn more about effective prompting?_________________________AtLegal OS, we have prompt engineering tasks on a daily basis. I will be sharing much more on this topic (including my own free#PromptGuide), so hit that follow button and stay tuned!",0.9905,0.5927048477048478,0,10,0
Marilyn van der Meulen - Rahajaän,15-03-2023,"Tips & tools om de mooiste beelden met AI te maken"" Dall-E, Midjourney en Dream zijn een aantal tools die je helpen om met AI de mooiste beelden te maken. Zonder dat er een fysieke camera of beeldbewerkingsprogramma nodig is. Deze tools bieden een ongekende creatieve vrijheid, maar soms kan het toch lastig zijn om hiermee ‘het perfecte plaatje’ te creëren.Als je ermee aan de slag gaat zal je versteld staan van het gemak waarmee een beeld gemaakt kan worden. En als je het een tijdje gebruikt zal je ook achter de beperkingen ervan komen. De afgelopen periode heb ik veel kennis en ervaring opgedaan om ‘het perfecte plaatje’ met AI te kunnen maken. In dit artikel deel ik deze ervaringen en geef ik je een lijst van tools die je kunt gebruiken, zodat jij dit ook kunt doen.""-Frankwatching#ai#tips#tools#onlinemarketing#content#onlinemarketingtips#frankwatching",-0.7783,0.0,0,1,0
Pere Martra,15-03-2023,"The Generative AI is here to stay. There are plenty of people using it in their day to day. I'm one of them.As a sample, I want to show you how it helped me in my last GANs article about how to use TPUs.▫️ After finishing all the ML part I needed a function to create a GIF, instead to do it I Just asked ChatGPT if he can provide me with one. Worked perfectly!▫️ I required a title, and asked ChatGPT for a title, for my new article about GANs and TPUs. He gave me 4 different options, I just selected the one I liked more.▫️ The same with the summary description of the article.▫️ After That, I wanted an Image.  I asked ChatGPT for a good prompt for Dall-E-2.▫️ I used this prompt with Dall-E-2, and TACHAN! I got my image.You can see the results in the article: Loving Image, nice tittle, and amazing summary, and of course, a function to load and show GIFs that works.https://lnkd.in/ekT2RAiT#GAN#generativeAI",0.9595,0.6106902356902357,0,1,0
Henry Holmes,15-03-2023,"😬 As Google try to make Google Ads simpler, it's becoming harder to beat competition through better PPC account management.😁 But by proactively testing and innovating it's possible.E.g. our PPC team more than doubled sales through Paid Search channels for a client last year by Smart Bidding with a Google Analytics attribution model.🤿 We've written up a deep dive of the work in question - link in the comments!#ppcadvertising#ppc#paidsearch#digitalmarketing#marketing(In case you were wondering about the picture, the client is a leading UK company that sells tickets to Florida theme parks... so I asked DALL-E for a pic of 'Micky Mouse doubling profits and looking cool').",0.8639,0.4511904761904762,1 ,1,0
Łukasz Andrzej Kiełek - Leasing,15-03-2023,"Chciałbym dzisiaj poruszyć temat leasingu dla spółek zagranicznych.#Leasing#LeasingSamochodu#LeasingMaszyn#LeasingUrządzeńWiem, że wielu przedsiębiorców zastanawia się, czy takie rozwiązanie jest w ogóle możliwe. Okazuje się jednak, że leasing dla spółek zagranicznych to wcale nie taki rzadki przypadek.Leasing to bardzo popularna forma finansowania inwestycji. Dzięki niemu przedsiębiorcy mogą szybko i bez większych formalności pozyskać środki na zakup niezbędnych urządzeń czy maszyn. Jednym z najważniejszych zalet leasingu jest też fakt, że nie obciąża on w takim stopniu budżetu przedsiębiorstwa, jak tradycyjny kredyt.#LeasingInwestycji#WspieranieInwestycji#ZarządzanieInwestycjami#FinansowanieBiznesuDlaczego zatem spółki zagraniczne, zarządzane przez Polaków, miałyby być wykluczone z możliwości skorzystania z leasingu?Okazuje się, że nie są wykluczone!Istnieje grupa firm leasingowych, które oferują swoje usługi także dla przedsiębiorstw z innych krajów. Oczywiście wymagania i procedury mogą się różnić, ale na pewno warto się nimi zainteresować.#RozwiązaniaLeasingowe#InwestycjeBiznesowe#DobraInwestycja#FinansowaniePrzedsiębiorstw#FinansowanieFirmLeasing dla spółek zagranicznych to rozwiązanie wcale nie takie trudne, jak mogłoby się wydawać. Dlatego jeśli potrzebujesz środków na inwestycje, nie wahaj się i skorzystaj z tej opcji. Skonsultuj się z doświadczonym specjalistą, który pomoże Ci wybrać najlepsze rozwiązanie.Chcesz dowiedzieć się więcej?Zapraszam do kontaktu!Obraz utworzony przez DALL-E#dalle",0.0,0.4,25 ,21,0
Mirko Budszuhn,15-03-2023,"I just watched the developer livestream of the release of OpenAI's GPT-4, and I'm blown away!🤯 Meme Understanding: GPT-4 seems to understand intricate details of an image and can even find the humor in it.📚 Long Document Handling: For the first time, GPT-4 can fit and read full long documents (up to 50 pages of text, 32,768 Token Context), opening up new possibilities for AI-driven content analysis, summarization, and more.🎨 Multimodal Abilities: GPT-4's multimodal abilities, such as image-to-text, are still in closed alpha, but they're looking incredibly promising. This breakthrough technology bridges the gap between existing text-to-text solutions and text-to-image generators like DALL-E and Midjourney.🔒 API & Pricing: The GPT-4 API is currently in closed beta, and while the pricing is 30x more expensive than GPT-3.5 Turbo API💎 ChatGPT Plus Members: GPT-4 is now available for ChatGPT Plus members to explore and experiment with.Developer livestream:https://lnkd.in/eVYUrnDn#OpenAI#GPT4#AI#ArtificialIntelligence#ChatGPT#MultimodalAI#GameChanger",0.9214,0.4106060606060607,0,2,0
Yannick Burky,15-03-2023,"Microsoft Designer est disponible dès aujourd'hui et les premiers tests sont impressionnants (voir mon test à deux balles ci-dessous). Non seulement il génère des images à la Dall-e, mais il s'occupe aussi de la mise en page, de la génération du texte pour en faire un ""produit fini"" ...https://lnkd.in/euiEHfyS#ia#generatif#design",0.0,0.0,1 ,3,0
Yashb,15-03-2023,Learn about DALL-E: Revolutionizing the Creative Industry with AI Image Creation#ai#creative#aigenerated#technewshttps://lnkd.in/d-eQUgTm,0.4404,1.0,0,1,0
Clifford Patrick Baldridge,15-03-2023,"You can run Stable Diffusion locally on your own computer without using Midjourney or Dall-E. I have it on my Windows PC with the Command Prompt and Browser UI as shown here. Here is the GitHub page to get it and installhttps://lnkd.in/g6ahvf4cAutomatic Installation on WindowsInstall Python 3.10.6, checking ""Add Python to PATH""Install git.Download the stable-diffusion-webui repository, for example by running git clonehttps://lnkd.in/gtrPVVjh.Run webui-user.bat from Windows Explorer as normal, non-administrator, user.Prompts: cat skateboarding in times square new york city photorealistic#stablediffusion#prompts#promptengineering#ui#windows#commandline#cli#commandlineinterface#github#python",0.296,0.5261363636363636,0,0,0
Marc Herrera,15-03-2023,"Will#promptengineeringbe the job of the future?Are we yet at a stage where this kind of aggressive job offerings make sense? LMWYT!Have you ever come across a job ad that left you wondering about its sustainability? I recently saw one for a prompt engineer role that pays a whopping $350,000 a year. While the idea of generating new ideas through prompts sounds intriguing, it's unclear to me how long such jobs can last in this rapidly evolving field:We are living in a gold rush, where identifying intriguing prompts seems to deliver a never-ending value; it currently feels like a frontier with no set rules, but in a year's time, they'll be probably organized, enabling one to locate the appropriate and compelling ones for their purpose; and that makes me wonder how sustainable this might be.Let's look at Dall-E, which suggests different art styles while rendering an image. I find it incredibly helpful, as it prompts me to ask for things I wouldn't have thought of otherwise. Will that be the role model to be providing prompts to the users so they can refine their results?What are your thoughts on the sustainability of high-paying jobs like prompt engineers? How important do you think prompts and examples are for generating new ideas? Let me know what you think!",0.9244,0.4891098484848484,0,3,0
Michael Davies ❄️,15-03-2023,"🤖❄️Lots of people asking about using and integratingSnowflakewith#ChatGPTand#OpenAIgiven the#GPT4announcement and so I thought I would share a few good examples.Integrating Snowflake with Chat GPThttps://lnkd.in/efB3dKs7An image recognition app in Snowflake using Snowpark python, PyTorch, Streamlit and OpenAI's DALL-E 2.https://lnkd.in/edPcW92FOpenAI SQL integration using Snowflake external functionshttps://lnkd.in/eyCQiWQq#data#analytics#ai#snowflakedb",0.6557,0.2666666666666666,0,36,5 
Wojtek Kardyś,15-03-2023,"Rewolucyjny#ChatGPTzostał ""zaktualizowany"" do wersji 4.0Co to oznacza?W listopadzie 2022 wystartował ChatGPT w wersji 3.5 i chyba jak wszyscy się zgodzimy, że to była absolutna rewolucja. Zadajemy pytanie, a AI na nie odpowiada. Jak w filmach.Jednak, im dłużej się z niego korzystało, tym mocniej widziało się pewne ułomności. Wersja 4.0 ma to zmienić:▶  najnowsza wersja jest wielomodalna czyli będzie odpowiadać NIE TYLKO na nasze pisane pytanie ALE RÓWNIEŻ będzie wchodzić w interakcję z podawanymi mu zdjęciami i filmami (nie wiesz jaki gra aktor w filmie? robisz screena i wrzucasz do ChatGPT)▶  chcesz by z twoich danych została wygenerowana tabelka? Bardzo proszę.▶ w poniższym filmie mamy dowód jak wspaniałe jest to narzędzie, otóż facet w swoim notatniku narysował stronę (joke website) jak mniej więcej ma wyglądać, następnie zrobił zdjęcie tego szkicu i wrzucił do najnowszego ChatGPT, który mu zaprogramował dokładnie taką stronę. Mind-blow.▶ podobnie jak programy#MidJourneyczy#Dall-E, może również tworzyć grafiki czy obrazy po opisaniu. Nie jest to tak perfekcyjne jak we wspomnianych wcześniej programach, ale wg mnie to znowu, kwestia czasu▶  co więcej, w ten sam sposób będzie wstanie tworzyć video▶  najnowsza wersja wie co to sarkazm (wcześniej sprawiało mu to spory problem), rozumie kontekst, może nawet tłumaczyć memy▶#GPT4może spokojnie zdawać na studia. Zdał bez problemu egzamin adwokacji, a nawet dwa klasyczne testy Teorii UmysłuTeraz wyobraźmy sobie, że mamy jakiś problem natury prawnej czy lekarskiej i pytamy o niego#AI, który odpowiada lepiej od niejednego adwokata czy lekarza.Pomyślcie tylko jak usprawni to choćby kolejki do lekarzy. Pomoże diagnozować nowotwory czy inne choroby.Przecież to jest przyszłość, na którą wszyscy czekaliśmy!",-0.7982,0.0,8 ,77,3 
Zoltan Gazsi,15-03-2023,"Megfigyeltem, hogy mostanában nagyon cool dolog a Chat GPT-ről írni, nyilatkozni. Egy pillanatra a kis robot szüleinek érezzük magunk, akik bemutatják a szomszédnak a tehetséges gyermekük. Ahhoz hasonlítható büszke érzés, mint Karikó Katalinnak díjat átadni, vele fényképezkedni. A rivaldafényből pici sugár nekünk is jut, mi is átlényegülünk közben.Beállok hát én is a boldog-boldogtalanok sorába, és megosztom én is gondolataim!1. Mivel nincs személyes véleménye, és nem érzelmei irányítják, emiatt a beszélgetések folyamán kizárólag az adatokra támaszkodik.Wow, LEAN szemlélete van!Nem mondom, hogy arra a világra vágyom, hogy minden kollegám Chat GPT üzemmódba váltson, de néha segítene, ha tudnánk mindannyian váltogatni: meeting kicsit „AI” alapú, utána a kávézás inkább ember alapú.2. Egy egyetemi oktató ismerősöm mesélte, náluk az a megoldás várható, az írásbeliken nem tiltják meg a használatát, hanem az esszékbe integrálni kell a Chat GPT által összegyűjtött információkat, és azokat is véleményezni kell.Vow, egy fura, érzelem nélküli robot ösztönöz bennünket arra, hogy jobban támaszkodjunk érzelmeinkre és kreativitásunkra!3. Növelni kell a szóbeli vizsgák arányát, mivel ott kiderül az igazság, ki mit tud.Vow, a mesterséges intelligencia kényszeríti rá az emberiséget, hogy személyesebb kapcsolatot ápoljanak egymással, az oktatók és diákok többet beszélgessenek egymással.Ez az algoritmus az évszázad nagy tanítómestere, ha rajtam múlna, ő lenne az Év embere a Time magazin következő borítóján.Fruzsi lányomnak felolvastam a hvg Portré rovatában a vele készített interjút, egyik válasza különösen tetszett:„Olyan vagyok, mint egy szuperokos, de a társaságban esetlenül mozgó okostojás, akinek az intelligenciáját a haverjai-egy csomó lármás partiarc-folyvást játékos kérdésekkel tesztelik. Például ilyenekkel: Hány pohár vizet kell igyak, hogy sellővé váljak?”Lányom ránézett a képre, -melyet a Chat GPT „testvére”, Dall-E-2 rajzolt róla- és felkiáltott: de kis cuki, tiszta ET, a földönkívüli! Imádom!Aztán arról beszélgettünk, mi lehet az oka, hogy a legtöbb robotot tervezőik nőies arccal ruházzák fel?Kértem, írjon a mai ünnep alkalmából egy plusz versszakot a Nemzeti Dal-hoz.“Szálljunk fel, szent égi lángok,Ajándékot hozva hazánknak,Mert együtt vagyunkbármikor,Magyarországért élünk mi.”Mi megszerettük.",0.8238,0.65,10 ,41,0
Luk Smeyers,15-03-2023,"Lots of new projects but struggling to pay the bills and the team salaries?Consultancy owner: “Luk, we have a cash flow problem.”Me: “The consultancy’s Cash flow is not your issue; it's the way you manage the consultancy.”As an advisor to consultancies, I've seen this pattern repeatedly. Cash flow (and working capital) issues are often just a symptom of more significant underlying ‘upstream’ problems that must be addressed.These are 10 of the most common root causes of financial problems in consultancies I am observing all the time:𝗧𝗵𝗲 𝘁𝗼𝗽 𝟯 𝗰𝗮𝘀𝗵 𝗳𝗹𝗼𝘄 𝗸𝗶𝗹𝗹𝗲𝗿𝘀1. Inefficient billing and collections: by far the #1 cash flow killer in consulting, it can screw up a consultancy big time;2. Scope creep: the silent killer of consultancy profitability and cash flow, definitely the #2 ‘upstream problem’ in consulting;3. Price it right: not charging competitive rates that reflect the value of the expertise, the #3 cash flow ‘eater’ in consulting;𝗧𝗵𝗲 𝗿𝗲𝘀𝘁 𝗼𝗳 𝘁𝗵𝗲 𝗴𝗮𝗻𝗴4. Underutilized team: if the consultancy's team isn't being utilized to its full potential, it’s leaving money on the table;5. Flying blind: the danger of running a consultancy with unreliable pipeline forecasting (I wrote a post about it yesterday);6. Overreliance on one client: a ticking time bomb. Diversify the client base to avoid a financial crash when the biggest client disappears;7. Inadequate cash reserves: a recipe for disaster, consultancies need at least 3 to 6 months of working capital;8. One-trick ponies: the danger of poor service offering design in consultancies, not targeted at retaining a client over a long period;9. Unnecessary expenses: inefficient expenses and cost management can drain the cash flow;10. Seasonality: don't let seasonality take you by surprise, the months of December, January, July, and August are quiet months in consulting.👉 HERE’S MY ADVICEIf you're experiencing cash flow (and/or working capital) issues in your consultancy, looking beyond the obvious reasons and considering all the possible root causes is essential.Go ‘upstream’...Remember that cash flow is not just about money coming in and going out, it's all about how you manage your consulting business. Heck.#consulting#cashflow#workingcapital#consultants#managementconsulting__________Visual AI-generated withDall-E Dreams",-0.994,0.5397939017504235,1 ,4,0
Denis Rothman,15-03-2023,"GPT-4 is now here. I've read so many ridiculous assumptions about the model, that I decided to ask ChatGPT to summarize the transcript of yesterday's live session hosted by Greg Brockman, President and Co-Founder of OpenAI.First, let's see what Greg Brockman had to say and then I'll make 2 comments for you to think about. The links to the resources in this post are in the comment section.▶️ ChatGPT's summary of Greg Brockman's presentation:""On March 14th, Greg Brockman, President and Co-Founder of OpenAI discussed a developer demo of GPT-4 and its capabilities/limitations. The demo showcases GPT-4's ability to perform various tasks, such as summarizing articles into sentences and turning blog posts into rhyming poems. The model is steerable and can adhere to any instruction given to it. The demo also highlights the creation of a Discord bot using GPT-4 as an AI programming assistant to write code in pseudocode and break down problems into smaller pieces. The model's training cutoff is in 2021, which limits its ability to recognize new chat completion formats. Nonetheless, the model is flexible and can be applied to various problems and applications. The text also indicates that the model is highly flexible and can handle a variety of inputs, including code, language, and text, suggesting that it may be capable of processing images in some form, although the exact extent of this capability is not clear from the given information.""▶️ My 2 comments:1. GPT-4 is an incremental evolution of GPT-3.5 turbo(ChatGPT) that will have better ""steering"" flexibility and multimodal capability. It's a good step forward but not a revolution. There is still a lot of work to do such as helping OpenAI by evaluating and providing feedback.2.. DALL-E, Vit, and CLIP are already ""first generation"" multimodal transformers as shown in the image below which is an excerpt from Transformers for NLP, 2nd Edition, Chapter 15, in which I explain the theory of these models and provide notebooks.🔴 Bottom line: For those who understand the architecture of transformer models and are implementing GPT-3.5 turbo, GPT-4 is an incremental evolution. However, for those who have not kept up with the theory and practice of transformers, GPT-4 is a quantum leap to get up to speed. Some compensate for their lack of knowledge with fantasmagorical hype. This creates the huge gap we can see on social media between science and fiction. Ignore the hype, stick to the science, and get to work on transformers asap!#ai#science#gpt4#chatgpt",0.6918,0.4608383838383839,7 ,45,4 
Nicolás Cuello,15-03-2023,"Sci-Art: ""Exciting spiral arms in protoplanetary discs from flybys"".This image was done with DALL-E/OpenAI inspired by a recent astrophysical article (Smallwood et al. 2023) to be published in MNRAS. The prompt contained the title + digital art. That's it!Here is the article if you are interested:https://lnkd.in/eR9PQR75#science#digital#art#DALLE#astrophysics",0.7712,0.35,0,1,0
David L.,15-03-2023,"Quel télétravailleur êtes-vous ?1) Plutôt Monet, installé dans votre jardin.2) Plutôt Matisse, vous posez l'ordinateur sur la table de la cuisine.3) Plutôt Mondrian, avec un bureau rien qu'à vous.4) Plutôt Banksy, un bar ou un banc public fera l'affaire...*Images générées par DALL-E 2#teletravail#artdevivre",0.0,0.0666666666666666,2 ,1,1 
